vm_id,site_id,cpu_rate,report_ts
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591342080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591342200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591342320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591342440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591342560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591342680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591342800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591342920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591343280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591343400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591343880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591344000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591344240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591344840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591344960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591345080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591345200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591345920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591346040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591346160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591346280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591346400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591346520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.5,1591346640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591346760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591346880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591347840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591347960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591348920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591349160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591349640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591349880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591350000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591350120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591350240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591350360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591350480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591350600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591350720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591350840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591350960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591351080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591351200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591351320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591351440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591351560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591351680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591351800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591351920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591352520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591352760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591352880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591353840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591353960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591354320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591354440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591354920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591355040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591355160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591355280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591355400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591355520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591355640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591355760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591355880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591356000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591356120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591356240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591356360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591356480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1591356600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591356720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591356840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591356960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1591357680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593432960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593433080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593433200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593433320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593433440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593433560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593433680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593433800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593433920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593434040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593434160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593434280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593434400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593434520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593434640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593434760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593434880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593435240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593435480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593435840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593435960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593436080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593436200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593436320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593436440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593436560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593436680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593436800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593436920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593437160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593437760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593437880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593438000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593438120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593438240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593438360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593438480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593438600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593438720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593438840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593438960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593439920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593440040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593440160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593440280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593440400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593440520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.53,1593440640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593440760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593440880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593441000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593441360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593441960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593442080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593442200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593442320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593442440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593442560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593442680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593442800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593442920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593443520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593443880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593444000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593444120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593444240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593444360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593444480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593444600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593444720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593444840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593444960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593445560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593445920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593446040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593446160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593446280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593003420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.53,1593003540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593003660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592928420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593003780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593003900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593004020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592928780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592928900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593004380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593004980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593005100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593005220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592929980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593005340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592930100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593005460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593005580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593005700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593005820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592930580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593005940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930700
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930820
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592930940
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931060
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931180
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931300
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931420
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931540
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593006900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931660
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593007020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931780
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592931900
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592932020
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593007260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.53,1592932140
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932260
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593007500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932380
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932500
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932620
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1592932740
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593007980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932860
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593008100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592932980
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593008220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592933100
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593008340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592933220
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593008460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592933340
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1592933460
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.53,1593008580
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593453840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593453960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593453720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593453600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593453480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593453360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593453240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593453120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593453000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593452880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593454920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593452760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593452640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593455160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593452520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593452400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455400
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593452280
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455520
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593452160
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455640
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593452040
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455760
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451920
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593455880
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451800
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456000
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593451680
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456120
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451560
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456240
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451440
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593456360
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451320
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456480
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593451200
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456600
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593451080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593456720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593450960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593450840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593456840
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593456960
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.52,1593450720
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.53,1593457080
60121aee39cf70e5969205d079d97042,urumqi-telecom,0.51,1593450600
